sample_id	CC001_1	CC001_2	CC001_3	CC002_1	CC002_2	CC002_3	CC003_1	CC003_2	CC003_3	CC004_1	CC004_2	CC004_3	CC005_1	CC005_2	CC005_3	CC006_1	CC006_2	CC006_3	CC007_1	CC007_2	CC009_1	CC009_2	CC009_3	CC011_1	CC011_2	CC011_3	CC012_1	CC012_2	CC012_3	CC013_1	CC013_2	CC013_3	CC015_1	CC015_2	CC015_3	CC015_4	CC015_5	CC016_1	CC016_2	CC016_3	CC017_1	CC017_2	CC017_3	CC019_1	CC019_2	CC019_3	CC021_1	CC021_2	CC021_3	CC023_1	CC023_2	CC023_3	CC024_1	CC024_2	CC024_3	CC026_1	CC026_2	CC026_3	CC027_1	CC027_2	CC027_3	CC029_1	CC029_2	CC029_3	CC029_4	CC029_5	CC030_1	CC030_2	CC031_1	CC031_2	CC031_3	CC032_1	CC032_2	CC033_1	CC033_2	CC033_3	CC035_1	CC035_2	CC035_3	CC037_1	CC037_2	CC037_3	CC038_1	CC038_2	CC039_1	CC039_2	CC039_3	CC040_1	CC040_2	CC041_1	CC041_2	CC041_3	CC042_1	CC042_2	CC042_3	CC043_1	CC043_2	CC043_3	CC045_1	CC045_2	CC045_3	CC046_1	CC046_2	CC046_3	CC049_1	CC049_2	CC049_3	CC051_1	CC051_2	CC053_1	CC053_2	CC053_3	CC053_4	CC053_5	CC055_1	CC055_2	CC055_3	CC057_1	CC057_2	CC057_3	CC058_1	CC058_2	CC058_3	CC060_1	CC060_2	CC061_1	CC061_2	CC061_3	CC065_1	CC065_2	CC065_3	CC071_1	CC071_2	CC071_3	CC072_1	CC072_2	CC072_3
CC001_1	1	1	1	0.161255182832619	0.161255182832619	0.161255182832619	0.118173252714557	0.118173252714557	0.118173252714557	0.107506077634768	0.107506077634768	0.107506077634768	0.15038599615365	0.15038599615365	0.15038599615365	0.139441302133265	0.139441302133265	0.139441302133265	0.0912006847915372	0.0912006847915372	0.113338867607488	0.113338867607488	0.113338867607488	0.178962778906256	0.178962778906256	0.178962778906256	0.174558321679204	0.174558321679204	0.174558321679204	0.104059323826107	0.104059323826107	0.104059323826107	0.130044822405015	0.130044822405015	0.130044822405015	0.130044822405015	0.130044822405015	0.166439321488478	0.166439321488478	0.166439321488478	0.208168533553505	0.208168533553505	0.208168533553505	0.136880715968417	0.136880715968417	0.136880715968417	0.128054506807547	0.128054506807547	0.128054506807547	0.0730823230088322	0.0730823230088322	0.0730823230088322	0.112573318708882	0.112573318708882	0.112573318708882	0.0584171201484664	0.0584171201484664	0.0584171201484664	0.168074190221696	0.168074190221696	0.168074190221696	0.16123733313687	0.16123733313687	0.16123733313687	0.16123733313687	0.16123733313687	0.112364849769395	0.112364849769395	0.123022447603347	0.123022447603347	0.123022447603347	0.133196718752954	0.133196718752954	0.130105789633271	0.130105789633271	0.130105789633271	0.154286201669803	0.154286201669803	0.154286201669803	0.106998290300407	0.106998290300407	0.106998290300407	0.116074227706949	0.116074227706949	0.0898745661933893	0.0898745661933893	0.0898745661933893	0.129935590694063	0.129935590694063	0.167072961005335	0.167072961005335	0.167072961005335	0.126917035064163	0.126917035064163	0.126917035064163	0.132487078599342	0.132487078599342	0.132487078599342	0.127563370995518	0.127563370995518	0.127563370995518	0.162789751736408	0.162789751736408	0.162789751736408	0.124519977805688	0.124519977805688	0.124519977805688	0.172274514555068	0.172274514555068	0.122553695463536	0.122553695463536	0.122553695463536	0.122553695463536	0.122553695463536	0.139430745474933	0.139430745474933	0.139430745474933	0.157150351242692	0.157150351242692	0.157150351242692	0.140982705451725	0.140982705451725	0.140982705451725	0.13617023590664	0.13617023590664	0.0826311749898238	0.0826311749898238	0.0826311749898238	0.164201660319625	0.164201660319625	0.164201660319625	0.186735420647254	0.186735420647254	0.186735420647254	0.222767556409137	0.222767556409137	0.222767556409137
CC001_2	1	1	1	0.161255182832619	0.161255182832619	0.161255182832619	0.118173252714557	0.118173252714557	0.118173252714557	0.107506077634768	0.107506077634768	0.107506077634768	0.15038599615365	0.15038599615365	0.15038599615365	0.139441302133265	0.139441302133265	0.139441302133265	0.0912006847915372	0.0912006847915372	0.113338867607488	0.113338867607488	0.113338867607488	0.178962778906256	0.178962778906256	0.178962778906256	0.174558321679204	0.174558321679204	0.174558321679204	0.104059323826107	0.104059323826107	0.104059323826107	0.130044822405015	0.130044822405015	0.130044822405015	0.130044822405015	0.130044822405015	0.166439321488478	0.166439321488478	0.166439321488478	0.208168533553505	0.208168533553505	0.208168533553505	0.136880715968417	0.136880715968417	0.136880715968417	0.128054506807547	0.128054506807547	0.128054506807547	0.0730823230088322	0.0730823230088322	0.0730823230088322	0.112573318708882	0.112573318708882	0.112573318708882	0.0584171201484664	0.0584171201484664	0.0584171201484664	0.168074190221696	0.168074190221696	0.168074190221696	0.16123733313687	0.16123733313687	0.16123733313687	0.16123733313687	0.16123733313687	0.112364849769395	0.112364849769395	0.123022447603347	0.123022447603347	0.123022447603347	0.133196718752954	0.133196718752954	0.130105789633271	0.130105789633271	0.130105789633271	0.154286201669803	0.154286201669803	0.154286201669803	0.106998290300407	0.106998290300407	0.106998290300407	0.116074227706949	0.116074227706949	0.0898745661933893	0.0898745661933893	0.0898745661933893	0.129935590694063	0.129935590694063	0.167072961005335	0.167072961005335	0.167072961005335	0.126917035064163	0.126917035064163	0.126917035064163	0.132487078599342	0.132487078599342	0.132487078599342	0.127563370995518	0.127563370995518	0.127563370995518	0.162789751736408	0.162789751736408	0.162789751736408	0.124519977805688	0.124519977805688	0.124519977805688	0.172274514555068	0.172274514555068	0.122553695463536	0.122553695463536	0.122553695463536	0.122553695463536	0.122553695463536	0.139430745474933	0.139430745474933	0.139430745474933	0.157150351242692	0.157150351242692	0.157150351242692	0.140982705451725	0.140982705451725	0.140982705451725	0.13617023590664	0.13617023590664	0.0826311749898238	0.0826311749898238	0.0826311749898238	0.164201660319625	0.164201660319625	0.164201660319625	0.186735420647254	0.186735420647254	0.186735420647254	0.222767556409137	0.222767556409137	0.222767556409137
CC001_3	1	1	1	0.161255182832619	0.161255182832619	0.161255182832619	0.118173252714557	0.118173252714557	0.118173252714557	0.107506077634768	0.107506077634768	0.107506077634768	0.15038599615365	0.15038599615365	0.15038599615365	0.139441302133265	0.139441302133265	0.139441302133265	0.0912006847915372	0.0912006847915372	0.113338867607488	0.113338867607488	0.113338867607488	0.178962778906256	0.178962778906256	0.178962778906256	0.174558321679204	0.174558321679204	0.174558321679204	0.104059323826107	0.104059323826107	0.104059323826107	0.130044822405015	0.130044822405015	0.130044822405015	0.130044822405015	0.130044822405015	0.166439321488478	0.166439321488478	0.166439321488478	0.208168533553505	0.208168533553505	0.208168533553505	0.136880715968417	0.136880715968417	0.136880715968417	0.128054506807547	0.128054506807547	0.128054506807547	0.0730823230088322	0.0730823230088322	0.0730823230088322	0.112573318708882	0.112573318708882	0.112573318708882	0.0584171201484664	0.0584171201484664	0.0584171201484664	0.168074190221696	0.168074190221696	0.168074190221696	0.16123733313687	0.16123733313687	0.16123733313687	0.16123733313687	0.16123733313687	0.112364849769395	0.112364849769395	0.123022447603347	0.123022447603347	0.123022447603347	0.133196718752954	0.133196718752954	0.130105789633271	0.130105789633271	0.130105789633271	0.154286201669803	0.154286201669803	0.154286201669803	0.106998290300407	0.106998290300407	0.106998290300407	0.116074227706949	0.116074227706949	0.0898745661933893	0.0898745661933893	0.0898745661933893	0.129935590694063	0.129935590694063	0.167072961005335	0.167072961005335	0.167072961005335	0.126917035064163	0.126917035064163	0.126917035064163	0.132487078599342	0.132487078599342	0.132487078599342	0.127563370995518	0.127563370995518	0.127563370995518	0.162789751736408	0.162789751736408	0.162789751736408	0.124519977805688	0.124519977805688	0.124519977805688	0.172274514555068	0.172274514555068	0.122553695463536	0.122553695463536	0.122553695463536	0.122553695463536	0.122553695463536	0.139430745474933	0.139430745474933	0.139430745474933	0.157150351242692	0.157150351242692	0.157150351242692	0.140982705451725	0.140982705451725	0.140982705451725	0.13617023590664	0.13617023590664	0.0826311749898238	0.0826311749898238	0.0826311749898238	0.164201660319625	0.164201660319625	0.164201660319625	0.186735420647254	0.186735420647254	0.186735420647254	0.222767556409137	0.222767556409137	0.222767556409137
CC002_1	0.161255182832619	0.161255182832619	0.161255182832619	1	1	1	0.14745066838909	0.14745066838909	0.14745066838909	0.158031411787792	0.158031411787792	0.158031411787792	0.0954479370631932	0.0954479370631932	0.0954479370631932	0.161301498302105	0.161301498302105	0.161301498302105	0.129777365353041	0.129777365353041	0.10084627330525	0.10084627330525	0.10084627330525	0.127622102144113	0.127622102144113	0.127622102144113	0.153568106922626	0.153568106922626	0.153568106922626	0.130197359259132	0.130197359259132	0.130197359259132	0.138222654093956	0.138222654093956	0.138222654093956	0.138222654093956	0.138222654093956	0.132672519075914	0.132672519075914	0.132672519075914	0.218550075104017	0.218550075104017	0.218550075104017	0.145205130859071	0.145205130859071	0.145205130859071	0.183861970034882	0.183861970034882	0.183861970034882	0.129181627145487	0.129181627145487	0.129181627145487	0.139348731637808	0.139348731637808	0.139348731637808	0.144832894067628	0.144832894067628	0.144832894067628	0.136992610245854	0.136992610245854	0.136992610245854	0.197977636608361	0.197977636608361	0.197977636608361	0.197977636608361	0.197977636608361	0.164834910339176	0.164834910339176	0.172255368159173	0.172255368159173	0.172255368159173	0.124220310487524	0.124220310487524	0.0992132785023517	0.0992132785023517	0.0992132785023517	0.0787936556971739	0.0787936556971739	0.0787936556971739	0.101475761489604	0.101475761489604	0.101475761489604	0.104551620523796	0.104551620523796	0.183851044772176	0.183851044772176	0.183851044772176	0.144575220951771	0.144575220951771	0.17635778462454	0.17635778462454	0.17635778462454	0.159695202792094	0.159695202792094	0.159695202792094	0.131667795010501	0.131667795010501	0.131667795010501	0.139400182220115	0.139400182220115	0.139400182220115	0.106397207708466	0.106397207708466	0.106397207708466	0.138782816238659	0.138782816238659	0.138782816238659	0.198662030648452	0.198662030648452	0.126026690396074	0.126026690396074	0.126026690396074	0.126026690396074	0.126026690396074	0.124440987163384	0.124440987163384	0.124440987163384	0.143790065270503	0.143790065270503	0.143790065270503	0.14339800270772	0.14339800270772	0.14339800270772	0.183660491833244	0.183660491833244	0.171688677935083	0.171688677935083	0.171688677935083	0.0876650174461811	0.0876650174461811	0.0876650174461811	0.120552857804923	0.120552857804923	0.120552857804923	0.159567793947414	0.159567793947414	0.159567793947414
CC002_2	0.161255182832619	0.161255182832619	0.161255182832619	1	1	1	0.14745066838909	0.14745066838909	0.14745066838909	0.158031411787792	0.158031411787792	0.158031411787792	0.0954479370631932	0.0954479370631932	0.0954479370631932	0.161301498302105	0.161301498302105	0.161301498302105	0.129777365353041	0.129777365353041	0.10084627330525	0.10084627330525	0.10084627330525	0.127622102144113	0.127622102144113	0.127622102144113	0.153568106922626	0.153568106922626	0.153568106922626	0.130197359259132	0.130197359259132	0.130197359259132	0.138222654093956	0.138222654093956	0.138222654093956	0.138222654093956	0.138222654093956	0.132672519075914	0.132672519075914	0.132672519075914	0.218550075104017	0.218550075104017	0.218550075104017	0.145205130859071	0.145205130859071	0.145205130859071	0.183861970034882	0.183861970034882	0.183861970034882	0.129181627145487	0.129181627145487	0.129181627145487	0.139348731637808	0.139348731637808	0.139348731637808	0.144832894067628	0.144832894067628	0.144832894067628	0.136992610245854	0.136992610245854	0.136992610245854	0.197977636608361	0.197977636608361	0.197977636608361	0.197977636608361	0.197977636608361	0.164834910339176	0.164834910339176	0.172255368159173	0.172255368159173	0.172255368159173	0.124220310487524	0.124220310487524	0.0992132785023517	0.0992132785023517	0.0992132785023517	0.0787936556971739	0.0787936556971739	0.0787936556971739	0.101475761489604	0.101475761489604	0.101475761489604	0.104551620523796	0.104551620523796	0.183851044772176	0.183851044772176	0.183851044772176	0.144575220951771	0.144575220951771	0.17635778462454	0.17635778462454	0.17635778462454	0.159695202792094	0.159695202792094	0.159695202792094	0.131667795010501	0.131667795010501	0.131667795010501	0.139400182220115	0.139400182220115	0.139400182220115	0.106397207708466	0.106397207708466	0.106397207708466	0.138782816238659	0.138782816238659	0.138782816238659	0.198662030648452	0.198662030648452	0.126026690396074	0.126026690396074	0.126026690396074	0.126026690396074	0.126026690396074	0.124440987163384	0.124440987163384	0.124440987163384	0.143790065270503	0.143790065270503	0.143790065270503	0.14339800270772	0.14339800270772	0.14339800270772	0.183660491833244	0.183660491833244	0.171688677935083	0.171688677935083	0.171688677935083	0.0876650174461811	0.0876650174461811	0.0876650174461811	0.120552857804923	0.120552857804923	0.120552857804923	0.159567793947414	0.159567793947414	0.159567793947414
CC002_3	0.161255182832619	0.161255182832619	0.161255182832619	1	1	1	0.14745066838909	0.14745066838909	0.14745066838909	0.158031411787792	0.158031411787792	0.158031411787792	0.0954479370631932	0.0954479370631932	0.0954479370631932	0.161301498302105	0.161301498302105	0.161301498302105	0.129777365353041	0.129777365353041	0.10084627330525	0.10084627330525	0.10084627330525	0.127622102144113	0.127622102144113	0.127622102144113	0.153568106922626	0.153568106922626	0.153568106922626	0.130197359259132	0.130197359259132	0.130197359259132	0.138222654093956	0.138222654093956	0.138222654093956	0.138222654093956	0.138222654093956	0.132672519075914	0.132672519075914	0.132672519075914	0.218550075104017	0.218550075104017	0.218550075104017	0.145205130859071	0.145205130859071	0.145205130859071	0.183861970034882	0.183861970034882	0.183861970034882	0.129181627145487	0.129181627145487	0.129181627145487	0.139348731637808	0.139348731637808	0.139348731637808	0.144832894067628	0.144832894067628	0.144832894067628	0.136992610245854	0.136992610245854	0.136992610245854	0.197977636608361	0.197977636608361	0.197977636608361	0.197977636608361	0.197977636608361	0.164834910339176	0.164834910339176	0.172255368159173	0.172255368159173	0.172255368159173	0.124220310487524	0.124220310487524	0.0992132785023517	0.0992132785023517	0.0992132785023517	0.0787936556971739	0.0787936556971739	0.0787936556971739	0.101475761489604	0.101475761489604	0.101475761489604	0.104551620523796	0.104551620523796	0.183851044772176	0.183851044772176	0.183851044772176	0.144575220951771	0.144575220951771	0.17635778462454	0.17635778462454	0.17635778462454	0.159695202792094	0.159695202792094	0.159695202792094	0.131667795010501	0.131667795010501	0.131667795010501	0.139400182220115	0.139400182220115	0.139400182220115	0.106397207708466	0.106397207708466	0.106397207708466	0.138782816238659	0.138782816238659	0.138782816238659	0.198662030648452	0.198662030648452	0.126026690396074	0.126026690396074	0.126026690396074	0.126026690396074	0.126026690396074	0.124440987163384	0.124440987163384	0.124440987163384	0.143790065270503	0.143790065270503	0.143790065270503	0.14339800270772	0.14339800270772	0.14339800270772	0.183660491833244	0.183660491833244	0.171688677935083	0.171688677935083	0.171688677935083	0.0876650174461811	0.0876650174461811	0.0876650174461811	0.120552857804923	0.120552857804923	0.120552857804923	0.159567793947414	0.159567793947414	0.159567793947414
CC003_1	0.118173252714557	0.118173252714557	0.118173252714557	0.14745066838909	0.14745066838909	0.14745066838909	1	1	1	0.134208535307063	0.134208535307063	0.134208535307063	0.127049730678206	0.127049730678206	0.127049730678206	0.120949728647245	0.120949728647245	0.120949728647245	0.135903408421045	0.135903408421045	0.157830456959044	0.157830456959044	0.157830456959044	0.186501905840176	0.186501905840176	0.186501905840176	0.210485129668304	0.210485129668304	0.210485129668304	0.163013000576086	0.163013000576086	0.163013000576086	0.235601679536824	0.235601679536824	0.235601679536824	0.235601679536824	0.235601679536824	0.163356873597906	0.163356873597906	0.163356873597906	0.0961018917594894	0.0961018917594894	0.0961018917594894	0.180229921070268	0.180229921070268	0.180229921070268	0.176463589801772	0.176463589801772	0.176463589801772	0.220708436272226	0.220708436272226	0.220708436272226	0.11351551586948	0.11351551586948	0.11351551586948	0.159774505613062	0.159774505613062	0.159774505613062	0.15388621432239	0.15388621432239	0.15388621432239	0.113672877520802	0.113672877520802	0.113672877520802	0.113672877520802	0.113672877520802	0.177808444578564	0.177808444578564	0.090433076351999	0.090433076351999	0.090433076351999	0.0977452178582175	0.0977452178582175	0.122749771632409	0.122749771632409	0.122749771632409	0.161433224590184	0.161433224590184	0.161433224590184	0.14264261617095	0.14264261617095	0.14264261617095	0.140141009120904	0.140141009120904	0.109799478367179	0.109799478367179	0.109799478367179	0.162451371586586	0.162451371586586	0.116984054346907	0.116984054346907	0.116984054346907	0.198094925397106	0.198094925397106	0.198094925397106	0.10033471783647	0.10033471783647	0.10033471783647	0.12415346638446	0.12415346638446	0.12415346638446	0.172958274107232	0.172958274107232	0.172958274107232	0.207372983168867	0.207372983168867	0.207372983168867	0.173475320398849	0.173475320398849	0.15494709111743	0.15494709111743	0.15494709111743	0.15494709111743	0.15494709111743	0.102902738885735	0.102902738885735	0.102902738885735	0.138249399861256	0.138249399861256	0.138249399861256	0.0520169355714675	0.0520169355714675	0.0520169355714675	0.140174474700458	0.140174474700458	0.157668490377479	0.157668490377479	0.157668490377479	0.108392272354613	0.108392272354613	0.108392272354613	0.190311153304918	0.190311153304918	0.190311153304918	0.107733043228931	0.107733043228931	0.107733043228931
CC003_2	0.118173252714557	0.118173252714557	0.118173252714557	0.14745066838909	0.14745066838909	0.14745066838909	1	1	1	0.134208535307063	0.134208535307063	0.134208535307063	0.127049730678206	0.127049730678206	0.127049730678206	0.120949728647245	0.120949728647245	0.120949728647245	0.135903408421045	0.135903408421045	0.157830456959044	0.157830456959044	0.157830456959044	0.186501905840176	0.186501905840176	0.186501905840176	0.210485129668304	0.210485129668304	0.210485129668304	0.163013000576086	0.163013000576086	0.163013000576086	0.235601679536824	0.235601679536824	0.235601679536824	0.235601679536824	0.235601679536824	0.163356873597906	0.163356873597906	0.163356873597906	0.0961018917594894	0.0961018917594894	0.0961018917594894	0.180229921070268	0.180229921070268	0.180229921070268	0.176463589801772	0.176463589801772	0.176463589801772	0.220708436272226	0.220708436272226	0.220708436272226	0.11351551586948	0.11351551586948	0.11351551586948	0.159774505613062	0.159774505613062	0.159774505613062	0.15388621432239	0.15388621432239	0.15388621432239	0.113672877520802	0.113672877520802	0.113672877520802	0.113672877520802	0.113672877520802	0.177808444578564	0.177808444578564	0.090433076351999	0.090433076351999	0.090433076351999	0.0977452178582175	0.0977452178582175	0.122749771632409	0.122749771632409	0.122749771632409	0.161433224590184	0.161433224590184	0.161433224590184	0.14264261617095	0.14264261617095	0.14264261617095	0.140141009120904	0.140141009120904	0.109799478367179	0.109799478367179	0.109799478367179	0.162451371586586	0.162451371586586	0.116984054346907	0.116984054346907	0.116984054346907	0.198094925397106	0.198094925397106	0.198094925397106	0.10033471783647	0.10033471783647	0.10033471783647	0.12415346638446	0.12415346638446	0.12415346638446	0.172958274107232	0.172958274107232	0.172958274107232	0.207372983168867	0.207372983168867	0.207372983168867	0.173475320398849	0.173475320398849	0.15494709111743	0.15494709111743	0.15494709111743	0.15494709111743	0.15494709111743	0.102902738885735	0.102902738885735	0.102902738885735	0.138249399861256	0.138249399861256	0.138249399861256	0.0520169355714675	0.0520169355714675	0.0520169355714675	0.140174474700458	0.140174474700458	0.157668490377479	0.157668490377479	0.157668490377479	0.108392272354613	0.108392272354613	0.108392272354613	0.190311153304918	0.190311153304918	0.190311153304918	0.107733043228931	0.107733043228931	0.107733043228931
CC003_3	0.118173252714557	0.118173252714557	0.118173252714557	0.14745066838909	0.14745066838909	0.14745066838909	1	1	1	0.134208535307063	0.134208535307063	0.134208535307063	0.127049730678206	0.127049730678206	0.127049730678206	0.120949728647245	0.120949728647245	0.120949728647245	0.135903408421045	0.135903408421045	0.157830456959044	0.157830456959044	0.157830456959044	0.186501905840176	0.186501905840176	0.186501905840176	0.210485129668304	0.210485129668304	0.210485129668304	0.163013000576086	0.163013000576086	0.163013000576086	0.235601679536824	0.235601679536824	0.235601679536824	0.235601679536824	0.235601679536824	0.163356873597906	0.163356873597906	0.163356873597906	0.0961018917594894	0.0961018917594894	0.0961018917594894	0.180229921070268	0.180229921070268	0.180229921070268	0.176463589801772	0.176463589801772	0.176463589801772	0.220708436272226	0.220708436272226	0.220708436272226	0.11351551586948	0.11351551586948	0.11351551586948	0.159774505613062	0.159774505613062	0.159774505613062	0.15388621432239	0.15388621432239	0.15388621432239	0.113672877520802	0.113672877520802	0.113672877520802	0.113672877520802	0.113672877520802	0.177808444578564	0.177808444578564	0.090433076351999	0.090433076351999	0.090433076351999	0.0977452178582175	0.0977452178582175	0.122749771632409	0.122749771632409	0.122749771632409	0.161433224590184	0.161433224590184	0.161433224590184	0.14264261617095	0.14264261617095	0.14264261617095	0.140141009120904	0.140141009120904	0.109799478367179	0.109799478367179	0.109799478367179	0.162451371586586	0.162451371586586	0.116984054346907	0.116984054346907	0.116984054346907	0.198094925397106	0.198094925397106	0.198094925397106	0.10033471783647	0.10033471783647	0.10033471783647	0.12415346638446	0.12415346638446	0.12415346638446	0.172958274107232	0.172958274107232	0.172958274107232	0.207372983168867	0.207372983168867	0.207372983168867	0.173475320398849	0.173475320398849	0.15494709111743	0.15494709111743	0.15494709111743	0.15494709111743	0.15494709111743	0.102902738885735	0.102902738885735	0.102902738885735	0.138249399861256	0.138249399861256	0.138249399861256	0.0520169355714675	0.0520169355714675	0.0520169355714675	0.140174474700458	0.140174474700458	0.157668490377479	0.157668490377479	0.157668490377479	0.108392272354613	0.108392272354613	0.108392272354613	0.190311153304918	0.190311153304918	0.190311153304918	0.107733043228931	0.107733043228931	0.107733043228931
CC004_1	0.107506077634768	0.107506077634768	0.107506077634768	0.158031411787792	0.158031411787792	0.158031411787792	0.134208535307063	0.134208535307063	0.134208535307063	1	1	1	0.138659110547041	0.138659110547041	0.138659110547041	0.14478356690627	0.14478356690627	0.14478356690627	0.178978464804331	0.178978464804331	0.141398595199206	0.141398595199206	0.141398595199206	0.128162604012688	0.128162604012688	0.128162604012688	0.0651525952707835	0.0651525952707835	0.0651525952707835	0.137878584608582	0.137878584608582	0.137878584608582	0.162786867015397	0.162786867015397	0.162786867015397	0.162786867015397	0.162786867015397	0.142949300962081	0.142949300962081	0.142949300962081	0.16972129979436	0.16972129979436	0.16972129979436	0.152649885916354	0.152649885916354	0.152649885916354	0.0776578477996552	0.0776578477996552	0.0776578477996552	0.142804099311321	0.142804099311321	0.142804099311321	0.112971590537184	0.112971590537184	0.112971590537184	0.178495101217426	0.178495101217426	0.178495101217426	0.164781123054862	0.164781123054862	0.164781123054862	0.0952981744199174	0.0952981744199174	0.0952981744199174	0.0952981744199174	0.0952981744199174	0.111930445253668	0.111930445253668	0.107860491447062	0.107860491447062	0.107860491447062	0.14926766128314	0.14926766128314	0.106202672240606	0.106202672240606	0.106202672240606	0.0972400772345666	0.0972400772345666	0.0972400772345666	0.168657401120146	0.168657401120146	0.168657401120146	0.147994207565323	0.147994207565323	0.18008724706425	0.18008724706425	0.18008724706425	0.123161940777695	0.123161940777695	0.142044040305248	0.142044040305248	0.142044040305248	0.185721105646555	0.185721105646555	0.185721105646555	0.111085603976649	0.111085603976649	0.111085603976649	0.0992936790016162	0.0992936790016162	0.0992936790016162	0.128369423416068	0.128369423416068	0.128369423416068	0.157535528232986	0.157535528232986	0.157535528232986	0.150393924592169	0.150393924592169	0.106771479334988	0.106771479334988	0.106771479334988	0.106771479334988	0.106771479334988	0.164418323074522	0.164418323074522	0.164418323074522	0.157152708382274	0.157152708382274	0.157152708382274	0.102702369432383	0.102702369432383	0.102702369432383	0.200174481645153	0.200174481645153	0.0954662599101288	0.0954662599101288	0.0954662599101288	0.153237712951613	0.153237712951613	0.153237712951613	0.162089963670994	0.162089963670994	0.162089963670994	0.098815933596273	0.098815933596273	0.098815933596273
